phase,run_phase,pair_id,triplet_id,target_dataset,hparam_id,seed,transfer_mode,freeze_policy,loaded_tensors,init_changed_tensors,train_changed_tensors,trainable_loaded_tensors,prefix_resolution,test_mrr20,baseline_test_mrr20,gain_vs_native,result_path
init,AI502_P1_INIT_kuairec_to_movielens1m_shared_3_group_router_init_s2,KuaiRec_to_movielens1m,,movielens1m,shared_3,2,group_router_init,no_freeze,24,24,24,24,configured,0.055,0.0627,-0.0077000000000000055,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/movielens1m_FeaturedMoE_N3_ai502_p1_init_kuairec_to_movielens1m_shared_3_group_router_init_s2_20260504_234811_518290_pid477157.json
init,AI502_P1_INIT_kuairec_to_movielens1m_shared_3_feature_encoder_group_router_init_s2,KuaiRec_to_movielens1m,,movielens1m,shared_3,2,feature_encoder_group_router_init,no_freeze,54,51,48,54,configured,0.0596,0.0627,-0.0031000000000000055,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/movielens1m_FeaturedMoE_N3_ai502_p1_init_kuairec_to_movielens1m_shared_3_feature_encoder_group_router_init__20260504_235617_180980_pid477177.json
init,AI502_P1_INIT_kuairec_to_movielens1m_shared_3_all_router_init_s2,KuaiRec_to_movielens1m,,movielens1m,shared_3,2,all_router_init,no_freeze,72,48,24,72,configured,0.055,0.0627,-0.0077000000000000055,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/movielens1m_FeaturedMoE_N3_ai502_p1_init_kuairec_to_movielens1m_shared_3_all_router_init_s2_20260504_235826_932686_pid477197.json
multihop_bridge,AI502_P3_BRIDGE_beauty_to_retail_rocket_shared_3_feature_encoder_a12_router_init_s1,beauty_to_retail_rocket,beauty_to_retail_rocket_to_KuaiRec,retail_rocket,shared_3,1,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3726,0.3727,-9.999999999998899e-05,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p3_bridge_beauty_to_retail_rocket_shared_3_feature_encoder_a12_router_init_20260504_124800_407711_pid451675.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_3_feature_encoder_a12_router_init_s1,beauty_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,1,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3367,0.3352,0.0015000000000000013,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_3_feature_encod_20260504_124801_317772_pid451676.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_3_feature_encoder_a12_router_init_s1,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,1,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3367,0.3352,0.0015000000000000013,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_3_feature_encod_20260504_124800_782302_pid451677.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_3_feature_encoder_a12_router_init_s1,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,1,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.335,0.3352,-0.00019999999999997797,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_3_feature_encoder_20260504_124800_807099_pid451678.json
multihop_bridge,AI502_P3_BRIDGE_beauty_to_retail_rocket_shared_3_full_model_init_s1,beauty_to_retail_rocket,beauty_to_retail_rocket_to_KuaiRec,retail_rocket,shared_3,1,full_model_init,no_freeze,198,158,125,198,,0.3761,0.3727,0.003400000000000014,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p3_bridge_beauty_to_retail_rocket_shared_3_full_model_init_s1_20260504_125511_081540_pid452018.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_3_full_model_init_s1,beauty_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,1,full_model_init,no_freeze,198,158,125,198,,0.3342,0.3352,-0.0010000000000000009,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_3_full_model_in_20260504_125611_097728_pid452100.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_3_full_model_init_s1,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,1,full_model_init,no_freeze,198,158,125,198,,0.3321,0.3352,-0.0030999999999999917,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_3_full_model_in_20260504_125616_210429_pid452141.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_3_full_model_init_s1,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,1,full_model_init,no_freeze,198,158,125,198,,0.3363,0.3352,0.0010999999999999899,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_3_full_model_init_20260504_130246_323583_pid452405.json
multihop_bridge,AI502_P3_BRIDGE_beauty_to_retail_rocket_shared_3_feature_encoder_a12_router_init_s2,beauty_to_retail_rocket,beauty_to_retail_rocket_to_KuaiRec,retail_rocket,shared_3,2,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3676,0.3687,-0.0011000000000000454,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p3_bridge_beauty_to_retail_rocket_shared_3_feature_encoder_a12_router_init_20260504_130357_405544_pid452488.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_3_feature_encoder_a12_router_init_s2,beauty_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,2,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3303,0.3374,-0.007099999999999995,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_3_feature_encod_20260504_130516_592231_pid452584.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_3_feature_encoder_a12_router_init_s2,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,2,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3356,0.3374,-0.0017999999999999683,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_3_feature_encod_20260504_131011_828111_pid452780.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_3_feature_encoder_a12_router_init_s2,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,2,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3371,0.3374,-0.00029999999999996696,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_3_feature_encoder_20260504_131017_077115_pid452821.json
multihop_bridge,AI502_P3_BRIDGE_beauty_to_retail_rocket_shared_3_full_model_init_s2,beauty_to_retail_rocket,beauty_to_retail_rocket_to_KuaiRec,retail_rocket,shared_3,2,full_model_init,no_freeze,198,158,125,198,,0.3744,0.3687,0.005699999999999983,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p3_bridge_beauty_to_retail_rocket_shared_3_full_model_init_s2_20260504_131347_327107_pid452990.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_3_full_model_init_s2,beauty_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,2,full_model_init,no_freeze,198,158,125,198,,0.3237,0.3374,-0.01369999999999999,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_3_full_model_in_20260504_131702_664578_pid453135.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_3_full_model_init_s2,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,2,full_model_init,no_freeze,198,158,125,198,,0.34,0.3374,0.0026000000000000467,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_3_full_model_in_20260504_131807_666792_pid453221.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_3_full_model_init_s2,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,2,full_model_init,no_freeze,198,158,125,198,,0.3412,0.3374,0.0038000000000000256,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_3_full_model_init_20260504_131907_607645_pid453302.json
multihop_bridge,AI502_P3_BRIDGE_beauty_to_retail_rocket_shared_3_feature_encoder_a12_router_init_s3,beauty_to_retail_rocket,beauty_to_retail_rocket_to_KuaiRec,retail_rocket,shared_3,3,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3722,0.3707,0.0015000000000000013,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p3_bridge_beauty_to_retail_rocket_shared_3_feature_encoder_a12_router_init_20260504_132338_071618_pid453508.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_3_feature_encoder_a12_router_init_s3,beauty_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,3,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3382,0.3394,-0.0011999999999999789,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_3_feature_encod_20260504_132408_523031_pid453553.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_3_feature_encoder_a12_router_init_s3,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,3,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3348,0.3394,-0.004599999999999993,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_3_feature_encod_20260504_132618_525396_pid453688.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_3_feature_encoder_a12_router_init_s3,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,3,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3401,0.3394,0.0007000000000000339,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_3_feature_encoder_20260504_132912_994024_pid453818.json
multihop_bridge,AI502_P3_BRIDGE_beauty_to_retail_rocket_shared_3_full_model_init_s3,beauty_to_retail_rocket,beauty_to_retail_rocket_to_KuaiRec,retail_rocket,shared_3,3,full_model_init,no_freeze,198,158,125,198,,0.3732,0.3707,0.0025000000000000022,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p3_bridge_beauty_to_retail_rocket_shared_3_full_model_init_s3_20260504_133118_440475_pid453947.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_3_full_model_init_s3,beauty_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,3,full_model_init,no_freeze,198,158,125,198,,0.3354,0.3394,-0.0040000000000000036,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_3_full_model_in_20260504_133314_198538_pid454046.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_3_full_model_init_s3,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,3,full_model_init,no_freeze,198,158,125,198,,0.3336,0.3394,-0.005799999999999972,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_3_full_model_in_20260504_133508_502576_pid454158.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_3_full_model_init_s3,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_3,3,full_model_init,no_freeze,198,158,125,198,,0.3395,0.3394,0.0001000000000000445,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_3_full_model_init_20260504_133828_517261_pid454333.json
multihop_bridge,AI502_P3_BRIDGE_beauty_to_retail_rocket_shared_4_feature_encoder_a12_router_init_s1,beauty_to_retail_rocket,beauty_to_retail_rocket_to_KuaiRec,retail_rocket,shared_4,1,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3726,0.372,0.0005999999999999894,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p3_bridge_beauty_to_retail_rocket_shared_4_feature_encoder_a12_router_init_20260504_133933_882870_pid454416.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_4_feature_encoder_a12_router_init_s1,beauty_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_4,1,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3348,0.336,-0.0012000000000000344,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_4_feature_encod_20260504_134143_803622_pid454529.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_4_feature_encoder_a12_router_init_s1,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_4,1,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3354,0.336,-0.0006000000000000449,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_4_feature_encod_20260504_134409_077894_pid454643.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_4_feature_encoder_a12_router_init_s1,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_4,1,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3383,0.336,0.0022999999999999687,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_4_feature_encoder_20260504_134639_232735_pid454788.json
multihop_bridge,AI502_P3_BRIDGE_beauty_to_retail_rocket_shared_4_full_model_init_s1,beauty_to_retail_rocket,beauty_to_retail_rocket_to_KuaiRec,retail_rocket,shared_4,1,full_model_init,no_freeze,198,158,125,198,,0.3744,0.372,0.0024000000000000132,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p3_bridge_beauty_to_retail_rocket_shared_4_full_model_init_s1_20260504_134854_357953_pid454902.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_4_full_model_init_s1,beauty_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_4,1,full_model_init,no_freeze,198,158,125,198,,0.3297,0.336,-0.006300000000000028,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_4_full_model_in_20260504_135029_490553_pid455014.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_4_full_model_init_s1,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_4,1,full_model_init,no_freeze,198,158,125,198,,0.3312,0.336,-0.0048000000000000265,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_4_full_model_in_20260504_135419_600240_pid455177.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_4_full_model_init_s1,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_4,1,full_model_init,no_freeze,198,158,125,198,,0.3385,0.336,0.0025000000000000022,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_b_to_c_shared_4_full_model_init_20260504_135434_978774_pid455234.json
multihop_bridge,AI502_P3_BRIDGE_beauty_to_retail_rocket_shared_4_feature_encoder_a12_router_init_s2,beauty_to_retail_rocket,beauty_to_retail_rocket_to_KuaiRec,retail_rocket,shared_4,2,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3675,0.3681,-0.0005999999999999894,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p3_bridge_beauty_to_retail_rocket_shared_4_feature_encoder_a12_router_init_20260504_135745_194017_pid455387.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_4_feature_encoder_a12_router_init_s2,beauty_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_4,2,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3367,0.3384,-0.0016999999999999793,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_a_to_c_direct_shared_4_feature_encod_20260504_135909_944350_pid455468.json
multihop,AI502_P3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_4_feature_encoder_a12_router_init_s2,retail_rocket_to_KuaiRec,beauty_to_retail_rocket_to_KuaiRec,KuaiRecLargeStrictPosV2_0.2,shared_4,2,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.3369,0.3384,-0.0015000000000000013,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p3_beauty_to_retail_rocket_to_kuairec_b_to_c_direct_shared_4_feature_encod_20260504_140140_025948_pid455613.json
