phase,pair_id,triplet_id,comparison_role,source_dataset,target_dataset,hparam_id,seed,transfer_mode,policy,valid_mrr20,test_mrr20,baseline_test_mrr20,gain_mrr20,test_ndcg20,test_recall20,test_hit10,epochs_run,early_stopped,avg_epoch_time_sec,loaded_tensors,init_changed_tensors,train_changed_tensors,loaded_lr_scale,loaded_lr,route_entropy_macro,route_neff_macro,route_top1_macro,route_knn_js_macro,group_knn_js_macro,result_path
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_4,5,full_except_feature_router_init,global_lr_0.5,0.0172,0.3335,0.3334,0.0001000000000000445,0.3438,0.3807,0.3617,24,True,16.442386875549953,96,83,77,1.0,,1.2795992372665492,3.3493045945391287,0.9848850551972461,0.001490884182895378,0.0038594386345251995,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_4_full_except_feature_router_init_glob_20260505_175453_846566_pid515874.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_4,5,full_model_init,global_lr_0.5,0.0169,0.3364,0.3334,0.0030000000000000027,0.3466,0.3841,0.3572,15,True,16.835548416773477,198,158,125,1.0,,1.2961505284171844,3.438569940600017,0.9599572666482017,0.0020053131166748676,0.004394971700898918,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_4_full_model_init_global_lr_0_5_s5_20260505_175733_991896_pid515894.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,feature_encoder_init,std,0.0177,0.3349,0.339,-0.004100000000000048,0.3452,0.383,0.355,13,True,16.554261464339035,30,27,24,1.0,,1.2872682649220513,3.331859631158732,0.968701776599533,0.0014189413255471849,0.0027180815397176987,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_init_std_s1_20260505_175914_250665_pid515914.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,group_router_init,std,0.0181,0.3382,0.339,-0.0008000000000000229,0.3469,0.3785,0.3583,24,True,16.7404359181722,24,24,24,1.0,,1.2363237586183873,3.370713204961115,0.4672575475804218,0.0038090253700764393,0.008847821947846219,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_group_router_init_std_s1_20260505_180209_372068_pid515934.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,feature_encoder_group_router_init,std,0.0187,0.3333,0.339,-0.005700000000000038,0.343,0.3774,0.3595,27,True,18.608025427217836,54,51,48,1.0,,1.1866246370879991,3.3861587070154666,0.5890080322874214,0.009404351146400366,0.024790554259224735,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_group_router_init_st_20260505_180224_093705_pid515947.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,feature_encoder_a12_router_init,std,0.0187,0.3333,0.339,-0.005700000000000038,0.343,0.3774,0.3595,27,True,17.131852326569735,102,75,48,1.0,,1.1866246370879991,3.3861587070154666,0.5890080322874214,0.009404351146400366,0.024790554259224735,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_a12_router_init_std__20260505_180234_223314_pid515966.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,full_except_feature_router_init,std,0.0186,0.3331,0.339,-0.005900000000000016,0.3395,0.3628,0.346,24,True,17.204756220181782,96,83,77,1.0,,1.2145983825376885,3.390425611459034,0.5142642345586199,0.005141307027314724,0.014494817983971285,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_full_except_feature_router_init_std__20260505_180334_438792_pid515994.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,full_model_init,std,0.0186,0.3322,0.339,-0.006800000000000028,0.3392,0.3639,0.3505,20,True,16.70254749059677,198,158,125,1.0,,1.2058954111724964,3.454364097477412,0.4748941558184624,0.008106665599002059,0.02239423780722017,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_full_model_init_std_s1_20260505_180930_050619_pid516014.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,feature_encoder_init,loaded_lr_0.35,0.0177,0.33,0.339,-0.009000000000000008,0.3414,0.383,0.3539,13,True,17.188558926949135,30,27,24,0.35,0.00019166,1.2808458971778183,3.281408712901264,0.9762988169192419,0.0011452318907261031,0.0023207554956203393,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_init_loaded_lr_0_35__20260505_181059_679807_pid516035.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,group_router_init,loaded_lr_0.35,0.018,0.336,0.339,-0.0030000000000000027,0.3452,0.3796,0.3527,18,True,17.179233617252773,24,24,24,0.35,0.00019166,1.2861980763809204,3.5070322124610813,0.5352352312744827,0.0017702676937150152,0.004212617329033009,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_group_router_init_loaded_lr_0_35_s1_20260505_181109_588225_pid516047.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,feature_encoder_group_router_init,loaded_lr_0.35,0.0181,0.3376,0.339,-0.0014000000000000123,0.3458,0.3751,0.3561,17,True,16.758255495744592,54,51,48,0.35,0.00019166,1.312212746186642,3.711902793072989,0.5994143948086891,0.0023353253135888295,0.006619405800971211,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_group_router_init_lo_20260505_181129_836050_pid516073.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,feature_encoder_a12_router_init,loaded_lr_0.35,0.0181,0.3376,0.339,-0.0014000000000000123,0.3458,0.3751,0.3561,17,True,16.912939015556784,102,75,48,0.35,0.00019166,1.312212746186642,3.711902793072989,0.5994143948086891,0.0023353253135888295,0.006619405800971211,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_a12_router_init_load_20260505_181525_198770_pid516094.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,full_except_feature_router_init,loaded_lr_0.35,0.0187,0.3299,0.339,-0.009099999999999997,0.3393,0.374,0.3483,24,True,17.167015333970387,96,83,77,0.35,0.00019166,1.3311172465427532,3.7902239596588188,0.6043603846001662,0.0021064641237872163,0.006691543740454862,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_full_except_feature_router_init_load_20260505_181545_204737_pid516109.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,full_model_init,loaded_lr_0.35,0.0182,0.3267,0.339,-0.012300000000000033,0.3347,0.3639,0.3438,22,True,17.31373172456568,198,158,125,0.35,0.00019166,1.2696224416867803,3.594119319283379,0.4502433426977407,0.004266192961434154,0.012330996373545343,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_full_model_init_loaded_lr_0_35_s1_20260505_181655_070500_pid516135.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,feature_encoder_a12_router_init,global_lr_0.5,0.0186,0.3349,0.339,-0.004100000000000048,0.344,0.3763,0.3583,38,True,17.047119811961526,102,75,48,1.0,,1.2201296993085506,3.4505092145220617,0.6186048351996202,0.007445586685045476,0.01940829606013967,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_a12_router_init_glob_20260505_181700_276781_pid516146.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,full_except_feature_router_init,global_lr_0.5,0.0174,0.3379,0.339,-0.0011000000000000454,0.3477,0.3841,0.3606,19,True,16.911592358037044,96,83,77,1.0,,1.3320740250835872,3.707281243502066,0.6549677521465596,0.0011884723945698352,0.0034116608444436274,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_full_except_feature_router_init_glob_20260505_182055_665078_pid516177.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,1,full_model_init,global_lr_0.5,0.0185,0.3312,0.339,-0.007800000000000029,0.3395,0.3695,0.3527,25,True,17.04368540763855,198,158,125,1.0,,1.2318360070529815,3.500056431607291,0.5093182447671428,0.006358384063973635,0.01739491963938462,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_full_model_init_global_lr_0_5_s1_20260505_182320_672870_pid516197.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,feature_encoder_init,std,0.0181,0.3398,0.3373,0.0025000000000000022,0.3491,0.383,0.3606,16,True,19.15286284685135,30,27,24,1.0,,1.2554157042594865,3.2487012720446824,0.9590472045265699,0.0026281786905284882,0.005842209066721875,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_init_std_s2_20260505_182355_615916_pid516217.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,group_router_init,std,0.019,0.3412,0.3373,0.0039000000000000146,0.3488,0.3763,0.3606,16,True,16.937953382730484,24,24,24,1.0,,1.2882853613540142,3.4490124946716967,0.9368100344240889,0.0011650200195399718,0.0027443179064868145,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_group_router_init_std_s2_20260505_182655_770220_pid516237.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,feature_encoder_group_router_init,std,0.0185,0.3367,0.3373,-0.0005999999999999894,0.3438,0.3695,0.3539,19,True,20.242424638647783,54,51,48,1.0,,1.20874005083241,3.103137916955091,0.9376013927907253,0.00523509117970299,0.012787463222786032,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_group_router_init_st_20260505_182831_043589_pid516257.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,feature_encoder_a12_router_init,std,0.0185,0.3367,0.3373,-0.0005999999999999894,0.3438,0.3695,0.3539,19,True,18.594091302470158,102,75,48,1.0,,1.20874005083241,3.103137916955091,0.9376013927907253,0.00523509117970299,0.012787463222786032,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_a12_router_init_std__20260505_182946_140544_pid516277.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,full_except_feature_router_init,std,0.0186,0.3319,0.3373,-0.005400000000000016,0.3406,0.3729,0.3505,23,True,16.789392533509627,96,83,77,1.0,,1.1833778266331658,3.3579885553249365,0.5785225339294899,0.005733669332246435,0.021327098051661525,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_full_except_feature_router_init_std__20260505_183106_370957_pid516297.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,full_model_init,std,0.0174,0.3378,0.3373,0.0005000000000000004,0.3463,0.3774,0.355,15,True,17.011067597071328,198,158,125,1.0,,1.2178732846689155,3.1329539676258746,0.9355438610374708,0.005171246786191144,0.011485353814904845,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_full_model_init_std_s2_20260505_183206_199166_pid516317.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,feature_encoder_init,loaded_lr_0.35,0.0185,0.3378,0.3373,0.0005000000000000004,0.3469,0.3796,0.3639,16,True,16.795952677726746,30,27,24,0.35,0.00019166,1.303892123016658,3.559817294628855,0.7734340996320184,0.0012469076367574749,0.003229078002301718,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_init_loaded_lr_0_35__20260505_183536_557701_pid516337.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,group_router_init,loaded_lr_0.35,0.0191,0.3414,0.3373,0.0040999999999999925,0.3492,0.3774,0.3606,16,True,17.18321366608143,24,24,24,0.35,0.00019166,1.292095589599078,3.456465311664004,0.9229216950896213,0.0009715588101662033,0.0023422342397445063,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_group_router_init_loaded_lr_0_35_s2_20260505_183621_377997_pid516357.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,feature_encoder_group_router_init,loaded_lr_0.35,0.0195,0.335,0.3373,-0.0022999999999999687,0.3434,0.374,0.3561,23,True,16.96505639864051,54,51,48,0.35,0.00019166,1.2229869357862146,3.136699793818442,0.9360582439757844,0.00482377545361384,0.012562977991706477,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_group_router_init_lo_20260505_183701_633937_pid516377.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,feature_encoder_a12_router_init,loaded_lr_0.35,0.0195,0.335,0.3373,-0.0022999999999999687,0.3434,0.374,0.3561,23,True,16.750345986822378,102,75,48,0.35,0.00019166,1.2229869357862146,3.136699793818442,0.9360582439757844,0.00482377545361384,0.012562977991706477,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_a12_router_init_load_20260505_183816_652352_pid516397.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,full_except_feature_router_init,loaded_lr_0.35,0.02,0.3263,0.3373,-0.01100000000000001,0.3346,0.3639,0.3483,31,True,17.546687156923355,96,83,77,0.35,0.00019166,1.2181573313170182,3.4339909350520057,0.4443477228663,0.005130630726472212,0.017821655507835873,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_full_except_feature_router_init_load_20260505_184046_555440_pid516417.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,full_model_init,loaded_lr_0.35,0.0199,0.3289,0.3373,-0.008399999999999963,0.3368,0.3662,0.346,24,True,17.849052160978317,198,158,125,0.35,0.00019166,1.202732489341392,3.0477497044391173,0.93487120642583,0.005517005920410156,0.012951339303033287,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_full_model_init_loaded_lr_0_35_s2_20260505_184136_849740_pid516437.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,feature_encoder_a12_router_init,global_lr_0.5,0.018,0.3427,0.3373,0.005400000000000016,0.3517,0.3852,0.3628,16,True,16.399510726332664,102,75,48,1.0,,1.30059585266391,3.513493856281585,0.9416373204605706,0.00269626051604867,0.006196420783484176,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_a12_router_init_glob_20260505_184412_053497_pid516457.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,full_except_feature_router_init,global_lr_0.5,0.019,0.3363,0.3373,-0.0010000000000000009,0.3457,0.3807,0.3572,24,True,16.893246392409008,96,83,77,1.0,,1.2549113678629367,3.501159716834806,0.4328730265500732,0.003141339420079844,0.011451354194416528,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_full_except_feature_router_init_glob_20260505_184522_280172_pid516477.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,2,full_model_init,global_lr_0.5,0.0187,0.336,0.3373,-0.0012999999999999678,0.3441,0.374,0.3494,21,True,16.495071604138328,198,158,125,1.0,,1.202899841542852,3.0676985937625423,0.935504293119139,0.005645716793368836,0.012586840563891581,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_full_model_init_global_lr_0_5_s2_20260505_184912_117121_pid516498.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,3,feature_encoder_init,std,0.0185,0.3389,0.338,0.0008999999999999564,0.3495,0.3886,0.3606,15,True,18.121917041142783,30,27,24,1.0,,1.307178810514185,3.4539214071609736,0.9774858544691963,0.0013049242325461432,0.002426250078365373,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_feature_encoder_init_std_s3_20260505_184927_240739_pid516509.json
transfer,foursquare_to_KuaiRec,,pair,foursquare,KuaiRecLargeStrictPosV2_0.2,shared_5,3,group_router_init,std,0.0194,0.3385,0.338,0.0005000000000000004,0.3472,0.3785,0.3617,15,True,17.249251079559325,24,24,24,1.0,,1.2559265322676374,3.1857152975216985,0.9700866537411467,0.0014768254589986787,0.003232651759842935,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts_real/hyperopt_results/ai502_transfer_real/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_real_t_foursquare_to_kuairec_shared_5_group_router_init_std_s3_20260505_185032_365277_pid516537.json
