family,dataset_target,model,candidate_rank,score_mean9,test_mrr20,test_hr10,test_ndcg10,valid_mrr20,epochs_run,source_file,learning_rate,weight_decay,MAX_ITEM_LIST_LENGTH,hidden_size,embedding_size,inner_size,num_layers,num_heads,hidden_dropout_prob,attn_dropout_prob,dropout_prob,attribute_hidden_size,bsarec_alpha,bsarec_c,contrast,conv_kernel,d_expert_hidden,d_feat_emb,d_ff,d_router_hidden,dropout,dropout_ratio,eval_batch_size,expert_scale,fame_moe_last_k_layers,fixed_hidden_dropout_prob,fmoe_v2_parallel_stage_gate_temperature,fmoe_v2_parallel_stage_gate_top_k,fusion_type,global_ratio,group_top_k,lambda_attr,lmd,lmd_sem,moe_top_k,n_heads,n_layers,num_experts,pooling_mode,remaining_ratio,route_consistency_lambda,router_feature_proj_dim,router_feature_proj_layers,router_feature_scale,router_group_feature_scale,router_hidden_scale,router_impl,router_use_feature,router_use_hidden,selected_features,semantic_sample_max_tries,stage_feature_dropout_prob,state_size,tau,time_span,train_batch_size,use_attribute_predictor,z_loss_lambda
baseline,retail_rocket,fearec,5,0.426222,0.3515,0.5441,0.3935,0.3569,46,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FEARec_pair60_v4_dretail_rocket_mfearec_p016_c2_s1_20260415_054832_537058_pid1151531.json,0.00046649357665742787,0.00015,22.0,128.0,128.0,256.0,2.0,2.0,0.12,0.12,,,,,un,,,,,,,0.12,,,,,,,,0.85,,,0.04,0.0,,2.0,2.0,,,,,,,,,,,,,,2.0,,,0.2,,,,
baseline,retail_rocket,fearec,6,0.425,0.3515,0.5392,0.3923,0.3566,60,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_v4/PAIR60/retail_rocket/FEARec/retail_rocket_FEARec_pair60_v4_dretail_rocket_mfearec_p016_c2_s1_20260415_054832_537058_pid1151531.json,0.00030361352726838466,0.00015,22.0,128.0,128.0,256.0,2.0,2.0,0.12,0.12,,,,,un,,,,,,,0.12,,,,,,,,0.85,,,0.04,0.0,,2.0,2.0,,,,,,,,,,,,,,2.0,,,0.2,,,,
baseline,retail_rocket,fearec,7,0.424611,0.3506,0.54,0.3918,0.3553,46,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FEARec_pair60_v4_dretail_rocket_mfearec_p016_c2_s1_20260415_054832_537058_pid1151531.json,0.0003940392398924354,0.00015,22.0,128.0,128.0,256.0,2.0,2.0,0.12,0.12,,,,,un,,,,,,,0.12,,,,,,,,0.85,,,0.04,0.0,,2.0,2.0,,,,,,,,,,,,,,2.0,,,0.2,,,,
baseline,retail_rocket,fearec,8,0.422589,0.3489,0.5381,0.3901,0.353,56,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_v4/PAIR60/retail_rocket/FEARec/retail_rocket_FEARec_pair60_v4_dretail_rocket_mfearec_p016_c1_s1_20260415_053439_210316_pid1149433.json,0.0002488922365917595,0.0001,20.0,112.0,112.0,224.0,2.0,2.0,0.1,0.1,,,,,un,,,,,,,0.1,,,,,,,,0.85,,,0.04,0.0,,2.0,2.0,,,,,,,,,,,,,,2.0,,,0.2,,,,
baseline,retail_rocket,fearec,9,0.422511,0.3479,0.5411,0.39,0.3527,38,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_v4/PAIR60/retail_rocket/FEARec/retail_rocket_FEARec_pair60_v4_dretail_rocket_mfearec_p016_c1_s1_20260415_053439_210316_pid1149433.json,0.00042273795924143223,0.0001,20.0,112.0,112.0,224.0,2.0,2.0,0.1,0.1,,,,,un,,,,,,,0.1,,,,,,,,0.85,,,0.04,0.0,,2.0,2.0,,,,,,,,,,,,,,2.0,,,0.2,,,,
baseline,retail_rocket,fearec,10,0.422389,0.3468,0.5439,0.3899,0.3516,38,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FEARec_pair60_v4_dretail_rocket_mfearec_p016_c1_s1_20260415_053439_210316_pid1149433.json,0.0005075562769021078,0.0001,20.0,112.0,112.0,224.0,2.0,2.0,0.1,0.1,,,,,un,,,,,,,0.1,,,,,,,,0.85,,,0.04,0.0,,2.0,2.0,,,,,,,,,,,,,,2.0,,,0.2,,,,
baseline,retail_rocket,gru4rec,1,0.414422,0.3479,0.5211,0.3858,0.3467,8,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_GRU4Rec_abcd_v2_lean_b_dretail_rocket_mgru4rec_a009_l04_s1_20260414_154659_145256_pid1096250.json,0.011944259419666984,1.0430707554528215e-07,20.0,160.0,160.0,,1.0,,0.03186301296288242,,0.40925956201759556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,gru4rec,2,0.412533,0.3435,0.5226,0.3828,0.3441,9,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_GRU4Rec_abcd_v2_lean_b_dretail_rocket_mgru4rec_a009_l04_s1_20260414_154659_145256_pid1096250.json,0.011388276000097798,5.534571288009572e-07,20.0,160.0,160.0,,1.0,,0.00157148220717504,,0.4198112744500585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,gru4rec,3,0.412078,0.3421,0.525,0.3823,0.3412,9,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v2_lean/ABCD/retail_rocket/GRU4Rec/retail_rocket_GRU4Rec_abcd_v2_lean_b_dretail_rocket_mgru4rec_a009_l04_s1_20260414_154659_145256_pid1096250.json,0.008673522559622397,1.6033634528863545e-06,20.0,160.0,160.0,,1.0,,0.0031419559075910428,,0.4187341004989654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,gru4rec,4,0.411933,0.3432,0.5227,0.3825,0.3437,9,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v2_lean/ABCD/retail_rocket/GRU4Rec/retail_rocket_GRU4Rec_abcd_v2_lean_b_dretail_rocket_mgru4rec_a009_l04_s1_20260414_154659_145256_pid1096250.json,0.011152407903224873,6.907522600032955e-07,20.0,160.0,160.0,,1.0,,0.1544589692340277,,0.4049281287386468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,gru4rec,5,0.409467,0.3426,0.5144,0.3804,0.3421,8,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v2_lean/ABCD/retail_rocket/GRU4Rec/retail_rocket_GRU4Rec_abcd_v2_lean_b_dretail_rocket_mgru4rec_a009_l04_s1_20260414_154659_145256_pid1096250.json,0.011182068558499035,1.0043116823647205e-07,20.0,160.0,160.0,,1.0,,0.031601338984667146,,0.33387527334695594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,gru4rec,6,0.408056,0.3391,0.5164,0.3778,0.3411,9,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v2_lean/ABCD/retail_rocket/GRU4Rec/retail_rocket_GRU4Rec_abcd_v2_lean_b_dretail_rocket_mgru4rec_a009_l04_s1_20260414_154659_145256_pid1096250.json,0.011925758341923299,6.933123113446696e-07,20.0,160.0,160.0,,1.0,,0.0006053300792934907,,0.37456042310477106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,gru4rec,7,0.4048,0.3368,0.5114,0.3749,0.3402,8,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v2_lean/ABCD/retail_rocket/GRU4Rec/retail_rocket_GRU4Rec_abcd_v2_lean_b_dretail_rocket_mgru4rec_a009_l04_s1_20260414_154659_145256_pid1096250.json,0.011689991025810528,5.056328223305514e-07,20.0,160.0,160.0,,1.0,,0.0006564351854486105,,0.32304986120137125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,gru4rec,8,0.4029,0.3347,0.5096,0.373,0.3396,10,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v2_lean/ABCD/retail_rocket/GRU4Rec/retail_rocket_GRU4Rec_abcd_v2_lean_b_dretail_rocket_mgru4rec_a009_l04_s1_20260414_154659_145256_pid1096250.json,0.005680322721735458,2.6246525843718727e-07,20.0,160.0,160.0,,1.0,,0.1387777962747149,,0.4015091052080034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,gru4rec,9,0.402756,0.3338,0.5132,0.373,0.3369,9,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_GRU4Rec_abcd_v2_lean_b_dretail_rocket_mgru4rec_a009_l04_s1_20260414_154659_145256_pid1096250.json,0.0078080868941290795,2.281387455963535e-06,20.0,160.0,160.0,,1.0,,0.19351479756338302,,0.35553193304288677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,gru4rec,10,0.402078,0.332,0.5134,0.3717,0.3338,9,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_GRU4Rec_abcd_v2_lean_b_dretail_rocket_mgru4rec_a009_l04_s1_20260414_154659_145256_pid1096250.json,0.009461974332520471,1.0558273449361529e-06,20.0,160.0,160.0,,1.0,,0.16801288624725016,,0.26107815955397984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,sasrec,1,0.446867,0.3737,0.5616,0.4149,0.3726,25,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/retail_rocket/SASRec/retail_rocket_SASRec_full_history_v4_c4_dretail_rocket_msasrec_p031_c1_s1_20260416_131037_886839_pid363513.json,0.0003343640121095076,9.689683953120973e-07,50.0,192.0,192.0,384.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,sasrec,2,0.446689,0.3739,0.5609,0.4149,0.3731,24,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/retail_rocket_SASRec_full_history_v4_c4_dretail_rocket_msasrec_p031_c1_s1_20260416_131037_886839_pid363513.json,0.0003948203833251469,1.0426084132939112e-06,50.0,192.0,192.0,384.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,sasrec,3,0.446578,0.3738,0.5614,0.4149,0.3727,22,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/retail_rocket_SASRec_full_history_v4_c4_dretail_rocket_msasrec_p031_c1_s1_20260416_131037_886839_pid363513.json,0.000428262666062962,8.691482325217261e-07,50.0,192.0,192.0,384.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,sasrec,4,0.445467,0.3718,0.5609,0.4133,0.3727,21,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/retail_rocket_SASRec_full_history_v4_c4_dretail_rocket_msasrec_p031_c1_s1_20260416_131037_886839_pid363513.json,0.0004327772462577815,9.930270515597476e-07,50.0,192.0,192.0,384.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,sasrec,5,0.445456,0.371,0.5629,0.4132,0.3715,18,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/retail_rocket/SASRec/retail_rocket_SASRec_full_history_v4_c4_dretail_rocket_msasrec_p031_c1_s1_20260416_131037_886839_pid363513.json,0.000623015576503363,1.2199572121032486e-06,50.0,192.0,192.0,384.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,sasrec,6,0.445333,0.371,0.5622,0.413,0.3723,16,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/retail_rocket/SASRec/retail_rocket_SASRec_full_history_v4_c4_dretail_rocket_msasrec_p031_c1_s1_20260416_131037_886839_pid363513.json,0.0008741768684667597,1.4147173119066056e-06,50.0,192.0,192.0,384.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,sasrec,7,0.445222,0.3717,0.5612,0.4134,0.3714,16,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/retail_rocket/SASRec/retail_rocket_SASRec_full_history_v4_c4_dretail_rocket_msasrec_p031_c1_s1_20260416_131037_886839_pid363513.json,0.0009760712328292725,8.155080723125345e-07,50.0,192.0,192.0,384.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,sasrec,8,0.445044,0.3724,0.5583,0.4131,0.3728,21,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/retail_rocket/SASRec/retail_rocket_SASRec_full_history_v4_c4_dretail_rocket_msasrec_p031_c1_s1_20260416_131037_886839_pid363513.json,0.0005666589148726072,1.3714285178614877e-06,50.0,192.0,192.0,384.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,sasrec,9,0.444878,0.3713,0.5613,0.4131,0.3709,16,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/retail_rocket_SASRec_full_history_v4_c4_dretail_rocket_msasrec_p031_c1_s1_20260416_131037_886839_pid363513.json,0.0010093334552399138,9.721065584081418e-07,50.0,192.0,192.0,384.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,sasrec,10,0.444511,0.3709,0.5611,0.4127,0.3708,16,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/normal/full_history_v4_c4/FULL/retail_rocket/SASRec/retail_rocket_SASRec_full_history_v4_c4_dretail_rocket_msasrec_p031_c1_s1_20260416_131037_886839_pid363513.json,0.0010039570908077298,1.4237146436941567e-06,50.0,192.0,192.0,384.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,retail_rocket,tisasrec,1,0.430744,0.3539,0.5524,0.3979,0.3561,12,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/retail_rocket_TiSASRec_s1_retail_rocket_tisasrec_20260418_063706_341320_pid1654382.json,0.00032234,1e-06,50.0,128.0,,256.0,,,0.12,0.12,,,,,,,,,,,,0.15,2048.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,512.0,1024.0,,
baseline,retail_rocket,tisasrec,2,0.428478,0.355,0.5446,0.3966,0.3557,9,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/retail_rocket_TiSASRec_s2_retail_rocket_tisasrec_20260418_102803_912390_pid1680665.json,0.0006606,1e-06,30.0,160.0,,256.0,,,0.1,0.2,,,,,,,,,,,,0.15,2048.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,384.0,1024.0,,
baseline,retail_rocket,tisasrec,3,0.428222,0.3547,0.5435,0.3963,0.3548,27,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_pair60_v4_revised_long12h_dretail_rocket_mtisasrec_p013_c2_s1_rev1_20260415_135400_247978_pid1211673.json,0.0002682635727554649,1e-05,50.0,96.0,96.0,192.0,2.0,2.0,0.15,0.15,,,,,,,,,,,,0.15,2048.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,64.0,1024.0,,
baseline,retail_rocket,tisasrec,4,0.427778,0.354,0.5426,0.3956,0.3529,17,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_pair60_v4_revised_dretail_rocket_mtisasrec_p013_c2_s1_rev1_20260415_114752_100579_pid1190482.json,0.00048098475396368836,1e-05,50.0,96.0,96.0,192.0,2.0,2.0,0.15,0.15,,,,,,,,,,,,0.15,2048.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,64.0,1024.0,,
baseline,retail_rocket,tisasrec,5,0.427678,0.3536,0.5446,0.3956,0.354,40,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_pair60_v4_revised_long12h_dretail_rocket_mtisasrec_p013_c2_s1_rev1_20260415_135400_247978_pid1211673.json,0.00013933621354704758,1e-05,50.0,96.0,96.0,192.0,2.0,2.0,0.15,0.15,,,,,,,,,,,,0.15,2048.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,64.0,1024.0,,
baseline,retail_rocket,tisasrec,6,0.4275,0.3526,0.5462,0.3954,0.3518,15,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_v4_revised_long12h/PAIR60/retail_rocket/TiSASRec/retail_rocket_TiSASRec_pair60_v4_revised_long12h_dretail_rocket_mtisasrec_p013_c2_s1_rev1_20260415_135400_247978_pid1211673.json,0.0007315673867693628,1e-05,50.0,96.0,96.0,192.0,2.0,2.0,0.15,0.15,,,,,,,,,,,,0.15,2048.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,64.0,1024.0,,
baseline,retail_rocket,tisasrec,7,0.427444,0.3525,0.5445,0.3948,0.3545,23,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_pair60_v4_revised_long12h_dretail_rocket_mtisasrec_p013_c2_s1_rev1_20260415_135400_247978_pid1211673.json,0.00029669719338631354,1e-05,50.0,96.0,96.0,192.0,2.0,2.0,0.15,0.15,,,,,,,,,,,,0.15,2048.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,64.0,1024.0,,
baseline,retail_rocket,tisasrec,8,0.426589,0.3546,0.5398,0.3952,0.3534,18,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_abcd_v1_a_dretail_rocket_mtisasrec_a022_l04_s1_20260413_212429_899599_pid832010.json,0.0006,1e-05,20.0,128.0,128.0,256.0,2.0,2.0,0.15,0.15,,,,,,,,,,,,0.15,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1024.0,,,
baseline,retail_rocket,tisasrec,9,0.425867,0.3543,0.5372,0.3943,0.3549,14,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_abcd_v1_a_dretail_rocket_mtisasrec_a021_l05_s1_20260413_212132_218434_pid831906.json,0.0008,1e-06,20.0,128.0,128.0,256.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,64.0,,,
baseline,retail_rocket,tisasrec,10,0.425167,0.3523,0.5392,0.3934,0.351,15,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_pair60_v4_revised_long12h_dretail_rocket_mtisasrec_p013_c2_s1_rev1_20260415_135400_247978_pid1211673.json,0.0012260279010809603,1e-05,50.0,96.0,96.0,192.0,2.0,2.0,0.15,0.15,,,,,,,,,,,,0.15,2048.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,64.0,1024.0,,
route,KuaiRec,featured_moe_n3,1,0.355156,0.3459,0.3718,0.3511,0.019,6,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r07_20260418_073652_726332_pid88547.json,0.00114987,1e-06,20.0,160.0,160.0,,2.0,,0.15,0.1,,,,,,,160.0,24.0,320.0,32.0,,,,5.0,,0.15,1.0,0.0,,,0.0,,,,0.0,,,,,,0.0005,0.0,1.0,1.0,1.0,1.0,learned,True,True,,,0.03,,,,,,0.0001
route,KuaiRec,featured_moe_n3,2,0.354589,0.3437,0.3718,0.349,0.0177,8,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r08_20260418_075000_575011_pid90920.json,0.00028747,7.5e-07,20.0,256.0,256.0,,2.0,,0.15,0.1,,,,,,,256.0,16.0,512.0,96.0,,,,4.0,,0.15,1.0,0.0,,,0.0,,,,0.0,,,,,,0.0005,0.0,1.0,1.0,1.0,1.0,learned,True,True,,,0.0,,,,,,5e-05
route,KuaiRec,featured_moe_n3,3,0.354589,0.3441,0.3718,0.3495,0.0177,8,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r12_20260418_083935_423676_pid99166.json,0.00036219,1e-06,10.0,224.0,224.0,,2.0,,0.15,0.08,,,,,,,224.0,16.0,448.0,64.0,,,,3.0,,0.15,1.0,0.0,,,0.0,,,,0.0,,,,,,0.0005,0.0,1.0,1.0,1.0,1.0,learned,True,True,,,0.0,,,,,,0.0002
route,KuaiRec,featured_moe_n3,4,0.354389,0.3432,0.3729,0.349,0.0183,8,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r07_20260418_073652_726332_pid88547.json,0.00072438,1.2e-06,10.0,160.0,160.0,,2.0,,0.15,0.1,,,,,,,160.0,24.0,320.0,128.0,,,,3.0,,0.15,1.0,0.0,,,0.0,,,,0.0,,,,,,0.0005,0.0,1.0,1.0,1.0,1.0,learned,True,True,,,0.1,,,,,,0.0002
route,KuaiRec,featured_moe_n3,5,0.353444,0.3426,0.3707,0.3477,0.0191,8,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,0.00072438,8e-07,20.0,256.0,256.0,,2.0,,0.16,0.1,,,,,,,256.0,16.0,512.0,128.0,,,,5.0,,0.15,1.0,0.0,,,0.0,,,,0.0,,,,,,0.0005,0.0,1.0,1.0,1.0,1.0,learned,True,True,,,0.03,,,,,,5e-05
route,KuaiRec,featured_moe_n3,6,0.353267,0.3435,0.3673,0.348,0.0186,8,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r08_20260418_075000_575011_pid90920.json,0.00036219,1.2e-06,30.0,256.0,256.0,,2.0,,0.15,0.08,,,,,,,256.0,16.0,512.0,32.0,,,,2.0,,0.15,1.0,0.0,,,0.0,,,,0.0,,,,,,0.0012,0.0,1.0,1.0,1.0,1.0,learned,True,True,,,0.0,,,,,,5e-05
route,KuaiRec,featured_moe_n3,7,0.353267,0.3421,0.3684,0.347,0.0182,8,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r24_20260418_101241_775972_pid115122.json,0.00057494,1e-06,20.0,160.0,160.0,,2.0,,0.15,0.1,,,,,,,160.0,24.0,320.0,128.0,,,,3.0,,0.15,1.0,0.0,,,0.0,,,,0.0,,,,,,0.0005,0.0,1.0,1.0,1.0,1.0,learned,True,True,,,0.1,,,,,,0.0001
route,KuaiRec,featured_moe_n3,8,0.353244,0.3429,0.3684,0.3479,0.0179,8,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r15_20260418_084328_638996_pid100067.json,0.00057494,7.5e-07,20.0,256.0,256.0,,2.0,,0.15,0.12,,,,,,,256.0,20.0,512.0,128.0,,,,2.0,,0.15,1.0,0.0,,,0.0,,,,0.0,,,,,,0.0012,0.0,1.0,1.0,1.0,1.0,learned,True,True,,,0.03,,,,,,0.0001
route,KuaiRec,featured_moe_n3,9,0.352744,0.3427,0.3651,0.3467,0.018,8,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,0.00045633,8e-07,20.0,256.0,256.0,,2.0,,0.15,0.08,,,,,,,256.0,20.0,512.0,128.0,,,,2.0,,0.15,1.0,0.0,,,0.0,,,,0.0,,,,,,0.00025,0.0,1.0,1.0,1.0,1.0,learned,True,True,,,0.1,,,,,,5e-05
route,KuaiRec,featured_moe_n3,10,0.352611,0.3431,0.3651,0.3469,0.0183,8,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment_topk_test/normal/topk_test/TOPK/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_topk_kuaireclargestrictposv2_0_2_featured_moe_n3_glb8_20260419_063920_190146_pid315833.json,0.00045633,4e-07,20.0,224.0,224.0,,2.0,,0.14,0.07,,,,,,,224.0,20.0,448.0,64.0,,,,3.0,,0.13,1.0,0.0,,,0.0,,,,8.0,,,,,,0.0024,0.0,1.0,1.0,1.0,1.0,learned,True,True,,,0.03,,,,,,0.0001
route,beauty,featured_moe_n3,1,0.119667,0.0869,0.1633,0.1028,0.0924,27,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r12_20260418_044039_648788_pid53733.json,0.00142924,5e-07,20.0,144.0,144.0,,2.0,,0.2,0.1,,,,,,,216.0,16.0,216.0,32.0,,,,4.0,,0.2,1.0,0.0,,,0.0,,,,0.0,,,,,,0.0012,0.0,1.0,1.0,1.0,1.0,learned,True,True,,,0.0,,,,,,0.0002
